00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
0.090873016;0.072073413;0.065104167;0.06344246;0.06235119;0.074702381;0.101339286;0.123710317;0.122247024;0.116319444;0.123958333;0.13608631;0.147867063;0.142881944;0.1390625;0.129489087;0.125992063;0.135267857;0.15374504;0.169246032;0.172867063;0.167956349;0.168005952;0.127108135
0.101612103;0.07514881;0.06515377;0.062375992;0.061929563;0.069866071;0.081969246;0.095089286;0.104563492;0.123883929;0.14312996;0.15610119;0.164484127;0.157390873;0.159598214;0.16733631;0.168005952;0.176636905;0.183804563;0.179365079;0.171354167;0.163368056;0.167857143;0.139781746
0.103621032;0.085515873;0.074330357;0.069791667;0.069816468;0.076289683;0.083928571;0.100992063;0.130555556;0.162127976;0.184250992;0.20421627;0.210168651;0.18953373;0.173809524;0.165674603;0.162847222;0.171899802;0.181125992;0.179737103;0.174131944;0.166542659;0.165128968;0.127852183
